210,128
249,169
16,147
133,119
116,30
1,78
115,89
33,91
33,131
216,115
30,248
228,112
169,104
74,216
121,106
106,106
131,239
157,30
173,252
33,119
0,1
1,1
0,0
1,1
0,1
2,1
1,1
1,0
0,0
1,2
1,1
0,1
1,1
0,1
0,0
0,1
1,1
0,0
0,1
1,0
1,1
0,1
0,0
0,0
1,1
0,0
1,1
1,1
1,0
1,0
1,0
1,1
154,106
178,161
132,30
128,178
49,178
13,182
242,74
2,106
106,49
74,6
28,9
49,184
128,182
122,128
218,218
147,78
252,161
115,112
119,62
33,112
62,81
59,116
173,245
112,30
253,128
242,57
132,132
42,16
128,218
255,248
161,228
78,116
0,0
1,1
1,1
1,0
0,1
1,2
0,0
0,1
0,0
1,2
0,1
1,1
1,0
1,0
1,1
1,1
0,0
1,0
0,1
0,0
0,1
1,0
1,0
0,0
0,2
0,0
0,1
0,2
1,0
0,1
1,1
0,0
169,104
132,42
242,178
178,104
242,9
2,6
164,164
106,28
121,121
216,6
249,132
184,2
132,132
42,147
133,112
161,252
112,115
33,33
115,123
116,6
116,78
136,230
62,173
91,127
91,0
144,5
157,106
104,0
112,118
228,255
252,89
109,109
1,1
1,0
0,1
0,1
0,1
1,0
0,0
0,0
0,1
0,1
0,1
1,1
1,1
1,0
0,1
1,0
0,1
0,1
1,1
1,0
0,1
0,1
0,0
0,0
1,0
0,0
0,2
0,0
2,2
0,0
0,0
0,0
7,74
253,50
106,178
122,57
210,132
28,106
210,106
106,106
57,182
50,242
154,50
106,106
42,253
106,122
97,123
123,116
173,123
112,136
78,1
1,115
91,252
33,86
216,191
112,228
62,30
245,30
119,0
227,97
0,0
119,127
127,127
173,216
0,1
0,1
0,1
1,0
1,0
1,1
1,0
1,0
2,0
1,0
1,1
0,0
1,0
2,0
0,0
1,1
0,0
1,1
1,1
0,0
0,1
1,1
0,1
0,0
1,1
1,1
0,0
0,0
1,0
0,0
0,0
2,1
49,184
132,196
147,2
132,30
0,50
242,178
178,50
251,50
6,50
2,57
50,9
242,169
28,132
0,30
91,21
255,255
21,21
1,78
78,252
228,228
230,78
78,136
33,33
116,228
123,161
133,255
173,118
97,218
112,248
91,118
97,157
0,136
0,1
0,0
0,1
0,0
1,0
0,2
1,1
1,0
0,0
1,0
0,0
0,1
2,0
0,0
0,0
1,1
0,1
1,0
0,0
1,0
0,0
1,0
0,0
0,1
0,0
1,0
0,1
0,2
0,0
0,2
0,0
1,2
242,184
249,169
249,37
249,239
57,242
154,6
216,184
50,121
106,210
9,104
154,154
245,133
0,218
97,97
21,230
33,78
116,252
252,115
230,112
1,173
116,112
136,59
59,112
118,133
218,218
133,97
248,133
37,0
245,5
30,0
248,228
62,1
1,0
1,0
0,0
1,1
1,0
0,0
0,1
0,1
1,0
0,0
0,0
1,0
0,0
0,0
0,1
1,0
0,1
0,1
1,1
1,1
1,1
1,1
1,1
0,1
0,0
0,0
1,1
1,0
1,0
0,0
1,0
0,1
253,30
7,43
245,239
7,2
112,242
57,49
249,178
104,7
42,49
131,239
242,169
16,132
239,245
30,119
91,252
62,91
59,136
115,78
136,33
33,33
1,62
78,136
78,252
91,161
245,37
144,239
16,253
16,144
253,144
5,245
255,230
6,131
1,1
1,1
0,0
0,0
0,0
1,1
1,0
0,1
1,0
1,0
1,0
0,1
0,1
1,1
0,0
0,0
0,0
0,1
0,0
1,1
1,0
1,0
1,0
0,0
0,0
0,1
0,0
0,0
0,1
0,0
1,0
0,1
7,2
112,182
239,132
5,144
227,132
16,128
7,239
157,182
7,169
7,132
16,157
218,42
245,112
62,1
30,127
230,33
109,191
59,33
33,109
86,81
33,115
1,127
161,248
218,218
5,144
131,106
132,239
147,147
157,16
37,97
255,173
115,119
0,0
1,1
0,1
0,0
1,0
0,0
0,0
0,0
1,0
1,0
0,1
0,1
0,0
0,2
2,0
0,1
0,1
1,2
0,0
1,1
0,1
1,0
0,1
0,0
0,0
0,0
0,0
0,0
0,1
0,2
0,1
2,0
127,144
252,133
91,42
49,228
161,37
147,131
49,132
227,5
16,37
42,132
144,112
116,1
173,248
97,0
0,173
33,62
109,86
116,1
191,191
86,81
112,62
252,173
118,133
147,122
144,147
122,242
104,131
133,147
133,128
245,0
119,78
1,39
0,0
0,0
0,0
0,1
0,0
0,0
0,1
0,0
0,0
0,1
0,1
0,1
1,0
0,0
1,0
0,0
0,0
1,1
0,0
0,0
1,1
0,0
0,1
0,1
0,0
1,0
1,1
0,1
1,1
1,0
1,1
0,0
228,228
245,116
37,21
127,161
227,173
91,218
118,112
227,5
132,228
228,112
248,255
115,33
123,118
228,118
133,228
109,33
109,231
110,81
109,33
59,191
136,62
91,119
119,161
5,253
49,49
106,242
7,50
122,253
16,133
112,157
255,86
231,231
